farm,pond,Date,day_age,Độ mặn,Độ kiềm,PH,Nhiệt độ,TDS,module,TAN,type3
Farm_Mien_Nam,2A3,5/3/2024,15.0,,,8.24,34.0,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,5/3/2024,15.0,,,8.24,34.0,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,5/3/2024,15.0,,,8.24,34.0,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,5/3/2024,15.0,,,8.24,34.0,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,5/3/2024,15.0,,,8.24,34.0,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,5/27/2024,39.0,32.12033463,,7.999408722,32.23543549,31.40753746,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A3,5/27/2024,39.0,32.12033463,,7.999408722,32.23543549,31.40753746,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A3,5/29/2024,41.0,30.14163208,,7.923955917,31.12039948,29.68420982,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,4/21/2024,3.0,,,8.2752285,33.26394653,,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A3,4/21/2024,3.0,,,8.26872921,33.68697357,,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A3,4/21/2024,3.0,,,8.205565453,35.24813843,,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A1,4/22/2024,4.0,,,8.194405556,33.69704437,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,4/22/2024,4.0,,,8.236300468,29.64808655,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,4/22/2024,4.0,,,8.194405556,33.69704437,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,4/22/2024,4.0,,,8.236300468,29.64808655,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,4/23/2024,5.0,,,8.232265472,31.50134277,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,4/23/2024,5.0,,,8.200752258,31.40061951,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,6/3/2024,46.0,31.21753502,,7.901982307,31.56123352,30.62442017,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,6/3/2024,46.0,31.21753502,,7.901982307,31.56123352,30.62442017,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,6/3/2024,46.0,31.21753502,,7.901982307,31.56123352,30.62442017,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,6/3/2024,46.0,31.21753502,,7.901982307,31.56123352,30.62442017,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,6/5/2024,48.0,32.53762054,,8.061928749,32.45872498,31.76885986,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,6/7/2024,50.0,34.98842621,,7.873073101,31.50513649,33.89121246,Khu_2,0.8,Culture Pond
Farm_Mien_Nam,2A1,6/15/2024,58.0,35.95701218,,7.921077728,31.50802422,34.72080994,Khu_2,0.6,Culture Pond
Farm_Mien_Nam,2A1,6/15/2024,58.0,35.95701218,,7.921077728,31.50802422,34.72080994,Khu_2,0.6,Culture Pond
Farm_Mien_Nam,2A1,6/15/2024,58.0,35.95701218,,7.921077728,31.50802422,34.72080994,Khu_2,0.6,Culture Pond
Farm_Mien_Nam,2A1,6/15/2024,58.0,35.95701218,,7.921077728,31.50802422,34.72080994,Khu_2,0.6,Culture Pond
Farm_Mien_Nam,2A1,6/17/2024,60.0,35.52954483,,7.734579563,31.14443207,34.35850143,Khu_2,1.9,Culture Pond
Farm_Mien_Nam,2A3,6/22/2024,65.0,36.01322174,,7.513450623,29.3378334,34.79360199,Khu_2,3.9,Culture Pond
Farm_Mien_Nam,2A3,6/23/2024,66.0,35.4355011,,7.619839191,28.98593903,34.30340958,Khu_2,3.1,Culture Pond
Farm_Mien_Nam,2A3,6/27/2024,70.0,35.2400589,,7.73617506,30.74115181,34.11435699,Khu_2,3.0,Culture Pond
Farm_Mien_Nam,2A1,6/27/2024,70.0,34.99217606,,7.748789787,30.77061462,33.90127563,Khu_2,2.3,Culture Pond
Farm_Mien_Nam,2A1,6/27/2024,70.0,34.99217606,,7.748789787,30.77061462,33.90127563,Khu_2,2.3,Culture Pond
Farm_Mien_Nam,2A1,6/27/2024,70.0,34.99217606,,7.748789787,30.77061462,33.90127563,Khu_2,8.4,Culture Pond
Farm_Mien_Nam,2A1,6/27/2024,70.0,34.99217606,,7.748789787,30.77061462,33.90127563,Khu_2,8.4,Culture Pond
Farm_Mien_Nam,2A1,6/27/2024,70.0,34.99217606,,7.748789787,30.77061462,33.90127563,Khu_2,2.3,Culture Pond
Farm_Mien_Nam,2A1,6/27/2024,70.0,34.99217606,,7.748789787,30.77061462,33.90127563,Khu_2,2.3,Culture Pond
Farm_Mien_Nam,2A1,6/27/2024,70.0,34.99217606,,7.748789787,30.77061462,33.90127563,Khu_2,8.4,Culture Pond
Farm_Mien_Nam,2A1,6/27/2024,70.0,34.99217606,,7.748789787,30.77061462,33.90127563,Khu_2,8.4,Culture Pond
Farm_Mien_Nam,2A3,6/28/2024,71.0,34.78773499,,7.619561195,31.24919319,33.72108841,Khu_2,2.6,Culture Pond
Farm_Mien_Nam,2A3,6/28/2024,71.0,34.78773499,,7.619561195,31.24919319,33.72108841,Khu_2,2.9,Culture Pond
Farm_Mien_Nam,2A3,7/1/2024,74.0,0.241728112,,7.584847927,31.30124474,0.323348314,Khu_2,1.3,Culture Pond
Farm_Mien_Nam,2A1,7/4/2024,77.0,0.059148174,,,29.06768227,0.081735425,Khu_2,6.6,Culture Pond
Farm_Mien_Nam,2A1,7/4/2024,77.0,31.43407631,,7.532767296,29.55331612,30.8303566,Khu_2,6.6,Culture Pond
Farm_Mien_Nam,2A1,6/27/2024,70.0,34.99217606,,7.748789787,30.77061462,33.90127563,Khu_2,2.3,Culture Pond
Farm_Mien_Nam,2A1,6/27/2024,70.0,34.99217606,,7.748789787,30.77061462,33.90127563,Khu_2,2.3,Culture Pond
Farm_Mien_Nam,2A1,6/27/2024,70.0,34.99217606,,7.748789787,30.77061462,33.90127563,Khu_2,8.4,Culture Pond
Farm_Mien_Nam,2A1,6/27/2024,70.0,34.99217606,,7.748789787,30.77061462,33.90127563,Khu_2,8.4,Culture Pond
Farm_Mien_Nam,2A1,6/27/2024,70.0,34.99217606,,7.748789787,30.77061462,33.90127563,Khu_2,2.3,Culture Pond
Farm_Mien_Nam,2A1,6/27/2024,70.0,34.99217606,,7.748789787,30.77061462,33.90127563,Khu_2,2.3,Culture Pond
Farm_Mien_Nam,2A1,6/27/2024,70.0,34.99217606,,7.748789787,30.77061462,33.90127563,Khu_2,8.4,Culture Pond
Farm_Mien_Nam,2A1,6/27/2024,70.0,34.99217606,,7.748789787,30.77061462,33.90127563,Khu_2,8.4,Culture Pond
Farm_Mien_Nam,2A1,4/23/2024,5.0,,,8.200752258,31.40061951,,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A3,4/23/2024,5.0,,,8.232265472,31.50134277,,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A3,4/26/2024,8.0,,,8.162841797,31.48120117,,Khu_2,,Culture Pond
Farm_Mien_Nam,2A1,5/4/2024,16.0,,,8.3,33.0,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/4/2024,16.0,,,8.3,33.0,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/19/2024,31.0,39.34177017,,8.372266769,31.74449921,37.58843994,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A1,5/19/2024,31.0,39.34177017,,8.372266769,31.74449921,37.58843994,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,6/1/2024,44.0,30.29509926,,8.034057617,30.63156891,29.82253838,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,6/1/2024,44.0,30.29509926,,8.034057617,30.63156891,29.82253838,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,6/1/2024,44.0,30.29509926,,8.034057617,30.63156891,29.82253838,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,6/1/2024,44.0,30.29509926,,8.034057617,30.63156891,29.82253838,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,6/1/2024,44.0,30.29509926,,8.034057617,30.63156891,29.82253838,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,6/1/2024,44.0,30.29509926,,8.034057617,30.63156891,29.82253838,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,6/1/2024,44.0,30.29509926,,8.034057617,30.63156891,29.82253838,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,6/1/2024,44.0,30.29509926,,8.034057617,30.63156891,29.82253838,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,6/3/2024,46.0,31.53030396,,8.253917694,31.84370041,30.89580536,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,6/3/2024,46.0,31.53030396,,8.253917694,31.84370041,30.89580536,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,6/3/2024,46.0,31.53030396,,8.253917694,31.84370041,30.89580536,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,6/3/2024,46.0,31.53030396,,8.253917694,31.84370041,30.89580536,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,6/3/2024,46.0,31.53030396,,8.253917694,31.84370041,30.89580536,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,6/3/2024,46.0,31.53030396,,8.253917694,31.84370041,30.89580536,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,6/3/2024,46.0,31.53030396,,8.253917694,31.84370041,30.89580536,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,6/3/2024,46.0,31.53030396,,8.253917694,31.84370041,30.89580536,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,6/3/2024,46.0,31.53030396,,8.253917694,31.84370041,30.89580536,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,6/3/2024,46.0,31.53030396,,8.253917694,31.84370041,30.89580536,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,6/3/2024,46.0,31.53030396,,8.253917694,31.84370041,30.89580536,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,6/3/2024,46.0,31.53030396,,8.253917694,31.84370041,30.89580536,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,5/19/2024,31.0,39.09661484,,8.481538773,32.08681488,37.37859344,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A3,5/19/2024,31.0,39.09661484,,8.481538773,32.08681488,37.37859344,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/20/2024,32.0,37.40631104,,8.28742218,31.31667709,35.95717239,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A3,5/25/2024,37.0,34.4486351,,7.992516041,32.67094421,33.41875076,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,5/25/2024,37.0,34.4486351,,7.992516041,32.67094421,33.41875076,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A1,5/27/2024,39.0,32.36962509,,7.823219776,31.98770332,31.62578773,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,6/3/2024,46.0,31.53030396,,8.253917694,31.84370041,30.89580536,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,4/27/2024,9.0,,,8.187177658,32.02508545,,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A1,4/28/2024,10.0,,,8.225540161,31.93444061,,Khu_2,0.5,Culture Pond
Farm_Mien_Nam,2A1,4/28/2024,10.0,,,8.221475601,31.86393738,,Khu_2,0.5,Culture Pond
Farm_Mien_Nam,2A1,5/3/2024,15.0,,,8.23,34.0,,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A1,5/3/2024,15.0,,,8.23,34.0,,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A1,5/3/2024,15.0,,,8.23,34.0,,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A1,5/3/2024,15.0,,,8.23,34.0,,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A1,5/3/2024,15.0,,,8.23,34.0,,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A1,5/3/2024,15.0,,,8.23,34.0,,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A1,5/3/2024,15.0,,,8.23,34.0,,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A1,5/3/2024,15.0,,,8.23,34.0,,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A1,5/15/2024,27.0,40.0,,8.6,31.5,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/15/2024,27.0,40.03011322,,8.634551048,31.39393425,38.17066956,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/15/2024,27.0,40.0,,8.6,31.5,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/15/2024,27.0,40.03011322,,8.634551048,31.39393425,38.17066956,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/20/2024,32.0,37.40631104,,8.28742218,31.31667709,35.95717239,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/27/2024,39.0,32.36962509,,7.823219776,31.98770332,31.62578773,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,5/28/2024,40.0,29.94182396,,7.828851223,30.9573555,29.50957489,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/29/2024,41.0,29.81895065,,7.855252266,31.09400177,29.4005127,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A1,6/1/2024,44.0,30.29649734,,7.649722099,30.46286583,29.82505989,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A1,6/1/2024,44.0,30.29649734,,7.649722099,30.46286583,29.82505989,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A1,6/1/2024,44.0,30.29649734,,7.649722099,30.46286583,29.82505989,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A1,6/1/2024,44.0,30.29649734,,7.649722099,30.46286583,29.82505989,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A1,6/1/2024,44.0,30.29649734,,7.649722099,30.46286583,29.82505989,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A1,6/1/2024,44.0,30.29649734,,7.649722099,30.46286583,29.82505989,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A1,6/1/2024,44.0,30.29649734,,7.649722099,30.46286583,29.82505989,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A1,6/1/2024,44.0,30.29649734,,7.649722099,30.46286583,29.82505989,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A1,6/1/2024,44.0,30.29649734,,7.649722099,30.46286583,29.82505989,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A1,6/1/2024,44.0,30.29649734,,7.649722099,30.46286583,29.82505989,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A1,6/1/2024,44.0,30.29649734,,7.649722099,30.46286583,29.82505989,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A1,6/1/2024,44.0,30.29649734,,7.649722099,30.46286583,29.82505989,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A1,6/1/2024,44.0,30.29649734,,7.649722099,30.46286583,29.82505989,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A1,6/1/2024,44.0,30.29649734,,7.649722099,30.46286583,29.82505989,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A1,6/1/2024,44.0,30.29649734,,7.649722099,30.46286583,29.82505989,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A1,6/1/2024,44.0,30.29649734,,7.649722099,30.46286583,29.82505989,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A1,6/1/2024,44.0,30.29649734,,7.649722099,30.46286583,29.82505989,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,6/1/2024,44.0,30.29509926,,8.034057617,30.63156891,29.82253838,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,6/7/2024,50.0,33.60736465,,7.884399414,31.54838562,32.70141602,Khu_2,0.7,Culture Pond
Farm_Mien_Nam,2A1,4/30/2024,12.0,,,8.351050377,31.68264008,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,6/5/2024,48.0,32.53762054,,8.061928749,32.45872498,31.76885986,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A1,6/7/2024,50.0,34.98842621,,7.873073101,31.50513649,33.89121246,Khu_2,0.8,Culture Pond
Farm_Mien_Nam,2A1,5/2/2024,14.0,,,8.3,32.0,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/2/2024,14.0,,,8.3,32.0,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,5/5/2024,17.0,,,8.3,33.8,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,5/12/2024,24.0,,,7.8,31.4,,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A3,5/12/2024,24.0,,,7.9,,,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A3,5/26/2024,38.0,34.5159874,,8.07982254,32.90407181,33.4752388,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,6/17/2024,60.0,35.26760101,,7.789518356,31.83923149,34.12790298,Khu_2,1.6,Culture Pond
Farm_Mien_Nam,2A3,6/19/2024,62.0,35.99114227,,7.598668098,30.82064438,34.75674057,Khu_2,2.3,Culture Pond
Farm_Mien_Nam,2A3,6/24/2024,67.0,34.85353851,,7.658373833,28.49733734,33.81024551,Khu_2,1.1,Culture Pond
Farm_Mien_Nam,2A3,7/2/2024,75.0,34.43418884,,7.283195496,32.11371613,33.41008377,Khu_2,3.2,Culture Pond
Farm_Mien_Nam,2A1,6/13/2024,56.0,35.81005478,,7.81215477,31.4011116,34.59615326,Khu_2,0.7,Culture Pond
Farm_Mien_Nam,2A1,6/13/2024,56.0,35.81005478,,7.81215477,31.4011116,34.59615326,Khu_2,0.7,Culture Pond
Farm_Mien_Nam,2A1,6/13/2024,56.0,35.81005478,,7.81215477,31.4011116,34.59615326,Khu_2,0.7,Culture Pond
Farm_Mien_Nam,2A1,6/13/2024,56.0,35.81005478,,7.81215477,31.4011116,34.59615326,Khu_2,0.7,Culture Pond
Farm_Mien_Nam,2A1,6/13/2024,56.0,35.81005478,,7.81215477,31.4011116,34.59615326,Khu_2,0.7,Culture Pond
Farm_Mien_Nam,2A1,6/13/2024,56.0,35.81005478,,7.81215477,31.4011116,34.59615326,Khu_2,0.7,Culture Pond
Farm_Mien_Nam,2A1,6/13/2024,56.0,35.81005478,,7.81215477,31.4011116,34.59615326,Khu_2,0.7,Culture Pond
Farm_Mien_Nam,2A1,6/13/2024,56.0,35.81005478,,7.81215477,31.4011116,34.59615326,Khu_2,0.7,Culture Pond
Farm_Mien_Nam,2A1,6/13/2024,56.0,35.81005478,,7.81215477,31.4011116,34.59615326,Khu_2,0.7,Culture Pond
Farm_Mien_Nam,2A1,6/13/2024,56.0,35.81005478,,7.81215477,31.4011116,34.59615326,Khu_2,0.7,Culture Pond
Farm_Mien_Nam,2A1,6/13/2024,56.0,35.81005478,,7.81215477,31.4011116,34.59615326,Khu_2,0.7,Culture Pond
Farm_Mien_Nam,2A1,6/13/2024,56.0,35.81005478,,7.81215477,31.4011116,34.59615326,Khu_2,0.7,Culture Pond
Farm_Mien_Nam,2A1,6/13/2024,56.0,35.81005478,,7.81215477,31.4011116,34.59615326,Khu_2,0.7,Culture Pond
Farm_Mien_Nam,2A1,6/13/2024,56.0,35.81005478,,7.81215477,31.4011116,34.59615326,Khu_2,0.7,Culture Pond
Farm_Mien_Nam,2A1,6/13/2024,56.0,35.81005478,,7.81215477,31.4011116,34.59615326,Khu_2,0.7,Culture Pond
Farm_Mien_Nam,2A1,6/13/2024,56.0,35.81005478,,7.81215477,31.4011116,34.59615326,Khu_2,0.7,Culture Pond
Farm_Mien_Nam,2A1,6/13/2024,56.0,35.81005478,,7.81215477,31.4011116,34.59615326,Khu_2,0.7,Culture Pond
Farm_Mien_Nam,2A1,6/15/2024,58.0,35.95701218,,7.921077728,31.50802422,34.72080994,Khu_2,1.7,Culture Pond
Farm_Mien_Nam,2A1,6/15/2024,58.0,35.95701218,,7.921077728,31.50802422,34.72080994,Khu_2,1.7,Culture Pond
Farm_Mien_Nam,2A1,6/15/2024,58.0,35.95701218,,7.921077728,31.50802422,34.72080994,Khu_2,0.6,Culture Pond
Farm_Mien_Nam,2A1,6/15/2024,58.0,35.95701218,,7.921077728,31.50802422,34.72080994,Khu_2,0.6,Culture Pond
Farm_Mien_Nam,2A3,6/15/2024,58.0,35.86309052,,7.679768085,31.83565903,34.63764954,Khu_2,2.5,Culture Pond
Farm_Mien_Nam,2A3,6/15/2024,58.0,35.86309052,,7.679768085,31.83565903,34.63764954,Khu_2,0.5,Culture Pond
Farm_Mien_Nam,2A1,6/15/2024,58.0,35.95701218,,7.921077728,31.50802422,34.72080994,Khu_2,1.7,Culture Pond
Farm_Mien_Nam,2A1,6/15/2024,58.0,35.95701218,,7.921077728,31.50802422,34.72080994,Khu_2,1.7,Culture Pond
Farm_Mien_Nam,2A1,6/15/2024,58.0,35.95701218,,7.921077728,31.50802422,34.72080994,Khu_2,0.6,Culture Pond
Farm_Mien_Nam,2A1,6/15/2024,58.0,35.95701218,,7.921077728,31.50802422,34.72080994,Khu_2,0.6,Culture Pond
Farm_Mien_Nam,2A3,6/15/2024,58.0,35.86309052,,7.679768085,31.83565903,34.63764954,Khu_2,2.5,Culture Pond
Farm_Mien_Nam,2A3,6/15/2024,58.0,35.86309052,,7.679768085,31.83565903,34.63764954,Khu_2,0.5,Culture Pond
Farm_Mien_Nam,2A1,6/15/2024,58.0,35.95701218,,7.921077728,31.50802422,34.72080994,Khu_2,1.7,Culture Pond
Farm_Mien_Nam,2A1,6/15/2024,58.0,35.95701218,,7.921077728,31.50802422,34.72080994,Khu_2,1.7,Culture Pond
Farm_Mien_Nam,2A1,6/15/2024,58.0,35.95701218,,7.921077728,31.50802422,34.72080994,Khu_2,0.6,Culture Pond
Farm_Mien_Nam,2A1,6/15/2024,58.0,35.95701218,,7.921077728,31.50802422,34.72080994,Khu_2,0.6,Culture Pond
Farm_Mien_Nam,2A3,6/15/2024,58.0,35.86309052,,7.679768085,31.83565903,34.63764954,Khu_2,2.5,Culture Pond
Farm_Mien_Nam,2A3,6/15/2024,58.0,35.86309052,,7.679768085,31.83565903,34.63764954,Khu_2,0.5,Culture Pond
Farm_Mien_Nam,2A1,6/15/2024,58.0,35.95701218,,7.921077728,31.50802422,34.72080994,Khu_2,1.7,Culture Pond
Farm_Mien_Nam,2A1,6/15/2024,58.0,35.95701218,,7.921077728,31.50802422,34.72080994,Khu_2,1.7,Culture Pond
Farm_Mien_Nam,2A1,6/15/2024,58.0,35.95701218,,7.921077728,31.50802422,34.72080994,Khu_2,0.6,Culture Pond
Farm_Mien_Nam,2A1,6/15/2024,58.0,35.95701218,,7.921077728,31.50802422,34.72080994,Khu_2,0.6,Culture Pond
Farm_Mien_Nam,2A3,6/15/2024,58.0,35.86309052,,7.679768085,31.83565903,34.63764954,Khu_2,2.5,Culture Pond
Farm_Mien_Nam,2A3,6/15/2024,58.0,35.86309052,,7.679768085,31.83565903,34.63764954,Khu_2,0.5,Culture Pond
Farm_Mien_Nam,2A1,6/19/2024,62.0,35.59913254,,,30.90337563,34.42048264,Khu_2,2.7,Culture Pond
Farm_Mien_Nam,2A1,6/19/2024,62.0,35.59913254,,,30.90337563,34.42048264,Khu_2,1.7,Culture Pond
Farm_Mien_Nam,2A3,6/20/2024,63.0,35.9510994,,7.663336277,29.68627167,34.73579025,Khu_2,2.7,Culture Pond
Farm_Mien_Nam,2A3,6/20/2024,63.0,35.80103683,,7.72452116,29.3653717,34.61156464,Khu_2,2.7,Culture Pond
Farm_Mien_Nam,2A1,6/21/2024,64.0,35.65375137,,7.499113083,29.12924004,34.48860168,Khu_2,2.7,Culture Pond
Farm_Mien_Nam,2A1,6/24/2024,67.0,34.80935287,,7.600644588,28.46871185,33.77262115,Khu_2,2.9,Culture Pond
Farm_Mien_Nam,2A1,6/25/2024,68.0,34.93097687,,7.77509737,29.44592094,33.86375046,Khu_2,1.8,Culture Pond
Farm_Mien_Nam,2A3,6/25/2024,68.0,34.90472031,,7.781820297,29.42542267,33.84143066,Khu_2,2.7,Culture Pond
Farm_Mien_Nam,2A3,6/27/2024,70.0,35.2400589,,7.73617506,30.74115181,34.11435699,Khu_2,2.7,Culture Pond
Farm_Mien_Nam,2A3,6/27/2024,70.0,35.2400589,,7.73617506,30.74115181,34.11435699,Khu_2,2.7,Culture Pond
Farm_Mien_Nam,2A3,6/27/2024,70.0,35.2400589,,7.73617506,30.74115181,34.11435699,Khu_2,7.3,Culture Pond
Farm_Mien_Nam,2A3,6/27/2024,70.0,35.2400589,,7.73617506,30.74115181,34.11435699,Khu_2,7.3,Culture Pond
Farm_Mien_Nam,2A3,6/27/2024,70.0,35.2400589,,7.73617506,30.74115181,34.11435699,Khu_2,2.7,Culture Pond
Farm_Mien_Nam,2A3,6/27/2024,70.0,35.2400589,,7.73617506,30.74115181,34.11435699,Khu_2,2.7,Culture Pond
Farm_Mien_Nam,2A3,6/27/2024,70.0,35.2400589,,7.73617506,30.74115181,34.11435699,Khu_2,7.3,Culture Pond
Farm_Mien_Nam,2A3,6/27/2024,70.0,35.2400589,,7.73617506,30.74115181,34.11435699,Khu_2,7.3,Culture Pond
Farm_Mien_Nam,2A3,6/30/2024,73.0,35.41982651,,7.579591751,31.46268272,34.26155853,Khu_2,2.1,Culture Pond
Farm_Mien_Nam,2A3,6/27/2024,70.0,35.2400589,,7.73617506,30.74115181,34.11435699,Khu_2,2.7,Culture Pond
Farm_Mien_Nam,2A3,6/27/2024,70.0,35.2400589,,7.73617506,30.74115181,34.11435699,Khu_2,2.7,Culture Pond
Farm_Mien_Nam,2A3,6/27/2024,70.0,35.2400589,,7.73617506,30.74115181,34.11435699,Khu_2,7.3,Culture Pond
Farm_Mien_Nam,2A3,6/27/2024,70.0,35.2400589,,7.73617506,30.74115181,34.11435699,Khu_2,7.3,Culture Pond
Farm_Mien_Nam,2A3,6/27/2024,70.0,35.2400589,,7.73617506,30.74115181,34.11435699,Khu_2,2.7,Culture Pond
Farm_Mien_Nam,2A3,6/27/2024,70.0,35.2400589,,7.73617506,30.74115181,34.11435699,Khu_2,2.7,Culture Pond
Farm_Mien_Nam,2A3,6/27/2024,70.0,35.2400589,,7.73617506,30.74115181,34.11435699,Khu_2,7.3,Culture Pond
Farm_Mien_Nam,2A3,6/27/2024,70.0,35.2400589,,7.73617506,30.74115181,34.11435699,Khu_2,7.3,Culture Pond
Farm_Mien_Nam,2A3,5/26/2024,38.0,34.5159874,,8.07982254,32.90407181,33.4752388,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,6/5/2024,48.0,32.33808517,,7.928109169,32.46606827,31.59553337,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A1,6/12/2024,55.0,35.46731949,,7.790545464,30.78777313,34.30874252,Khu_2,0.7,Culture Pond
Farm_Mien_Nam,2A1,6/12/2024,55.0,35.46731949,,7.790545464,30.78777313,34.30874252,Khu_2,0.6,Culture Pond
Farm_Mien_Nam,2A3,6/17/2024,60.0,35.26760101,,7.789518356,31.83923149,34.12790298,Khu_2,1.7,Culture Pond
Farm_Mien_Nam,2A1,6/18/2024,61.0,35.53350449,,7.566196918,29.90975189,34.37530899,Khu_2,0.7,Culture Pond
