farm,module_name,Date,day_age,Độ mặn,Độ kiềm,pH,Nhiệt độ,TDS,module,TAN,type3,Season,Loại ao,Giống tôm,Công nghệ nuôi,Mực nước,Vụ nuôi,Time,Độ trong,ao,Độ cứng,Độ màu,area,Ngày thả,Tuổi tôm
Farm_Mien_Nam,2A1,5/3/2024,15.0,33.95915222,124.0,8.23,34.0,32.99784088,Khu_2,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A1,4605,275,834,33,47
Farm_Mien_Nam,2A1,5/3/2024,15.0,33.95915222,124.0,8.23,34.0,32.99784088,Khu_2,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A1,4605,275,834,33,47
Farm_Mien_Nam,2A1,5/3/2024,15.0,33.95915222,124.0,8.23,34.0,32.99784088,Khu_2,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A1,4605,275,834,33,47
Farm_Mien_Nam,2A1,5/3/2024,15.0,33.95915222,124.0,8.23,34.0,32.99784088,Khu_2,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2A1,4605,275,834,33,47
Farm_Mien_Nam,2A1,5/3/2024,15.0,33.95915222,124.0,8.23,34.0,32.99784088,Khu_2,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A1,4605,275,834,33,47
Farm_Mien_Nam,2A1,5/3/2024,15.0,33.95915222,124.0,8.23,34.0,32.99784088,Khu_2,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2A1,4605,275,834,33,47
Farm_Mien_Nam,2A1,5/3/2024,15.0,33.95915222,124.0,8.23,34.0,32.99784088,Khu_2,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A1,4605,275,834,33,47
Farm_Mien_Nam,2A1,5/3/2024,15.0,33.95915222,124.0,8.23,34.0,32.99784088,Khu_2,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2A1,4605,275,834,33,47
Farm_Mien_Nam,2A1,5/3/2024,15.0,33.95915222,124.0,8.23,34.0,32.99784088,Khu_2,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2A1,4605,275,834,33,47
Farm_Mien_Nam,2A3,5/3/2024,15.0,33.95915222,124.0,8.24,34.0,32.99784088,Khu_2,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2A3,4605,275,834,366,380
Farm_Mien_Nam,2A3,5/3/2024,15.0,33.95915222,124.0,8.24,34.0,32.99784088,Khu_2,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A3,4605,275,834,366,380
Farm_Mien_Nam,2A3,5/3/2024,15.0,33.95915222,124.0,8.24,34.0,32.99784088,Khu_2,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2A3,4605,275,834,366,380
Farm_Mien_Nam,2A3,5/3/2024,15.0,33.95915222,124.0,8.24,34.0,32.99784088,Khu_2,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2A3,4605,275,834,366,380
Farm_Mien_Nam,2A3,5/3/2024,15.0,33.95915222,124.0,8.24,34.0,32.99784088,Khu_2,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2A3,4605,275,834,366,380
Farm_Mien_Nam,2A3,5/3/2024,15.0,33.95915222,124.0,8.24,34.0,32.99784088,Khu_2,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2A3,4605,275,834,366,380
Farm_Mien_Nam,2A3,5/3/2024,15.0,33.95915222,124.0,8.24,34.0,32.99784088,Khu_2,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A3,4605,275,834,366,380
Farm_Mien_Nam,2A3,5/3/2024,15.0,33.95915222,124.0,8.24,34.0,32.99784088,Khu_2,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2A3,4605,275,834,366,380
Farm_Mien_Nam,2A5,5/6/2024,18.0,33.95915222,124.0,8.314523697,33.07257843,32.99784088,Khu_2,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A5,4605,275,834,36,50
Farm_Mien_Nam,2A5,5/6/2024,18.0,33.95915222,124.0,8.314523697,33.07257843,32.99784088,Khu_2,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A5,4605,275,834,36,50
Farm_Mien_Nam,2B7,5/20/2024,32.0,38.21407318,124.0,8.028244972,31.37589645,36.6410675,Khu_2,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2B7,4605,275,834,17,31
Farm_Mien_Nam,2A2,5/21/2024,33.0,35.15316772,124.0,8.138237,31.23142433,34.03504181,Khu_2,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A2,4605,275,834,16,30
Farm_Mien_Nam,2A3,5/27/2024,39.0,32.12033463,124.0,7.999408722,32.23543549,31.40753746,Khu_2,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2A3,4605,275,834,390,404
Farm_Mien_Nam,2A3,5/27/2024,39.0,32.12033463,124.0,7.999408722,32.23543549,31.40753746,Khu_2,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A3,4605,275,834,390,404
Farm_Mien_Nam,2B8,5/28/2024,40.0,29.81110382,124.0,8.318862915,31.31761551,29.39218712,Khu_2,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2B8,4605,275,834,24,38
Farm_Mien_Nam,2B7,5/29/2024,41.0,29.84646797,124.0,8.443325043,31.53116798,29.42204475,Khu_2,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2B7,4605,275,834,26,40
Farm_Mien_Nam,2A3,5/29/2024,41.0,30.14163208,124.0,7.923955917,31.12039948,29.68420982,Khu_2,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2A3,4605,275,834,392,406
Farm_Mien_Nam,2A3,4/21/2024,3.0,33.95915222,124.0,8.2752285,33.26394653,32.99784088,Khu_2,0.2,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A3,4605,275,834,354,368
Farm_Mien_Nam,2A3,4/21/2024,3.0,33.95915222,124.0,8.26872921,33.68697357,32.99784088,Khu_2,0.2,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A3,4605,275,834,354,368
Farm_Mien_Nam,2A3,4/21/2024,3.0,33.95915222,124.0,8.205565453,35.24813843,32.99784088,Khu_2,0.2,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A3,4605,275,834,354,368
Farm_Mien_Nam,2A5,4/21/2024,3.0,33.95915222,124.0,8.319534302,29.60780334,32.99784088,Khu_2,0.4,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A5,4605,275,834,21,35
Farm_Mien_Nam,2A5,4/21/2024,3.0,33.95915222,124.0,8.3950243,30.86680603,32.99784088,Khu_2,0.4,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2A5,4605,275,834,21,35
Farm_Mien_Nam,2A5,4/21/2024,3.0,33.95915222,124.0,8.379033089,32.62940979,32.99784088,Khu_2,0.4,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2A5,4605,275,834,21,35
Farm_Mien_Nam,2A5,4/21/2024,3.0,33.95915222,124.0,8.351734161,36.92009735,32.99784088,Khu_2,0.4,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A5,4605,275,834,21,35
Farm_Mien_Nam,2A5,4/21/2024,3.0,33.95915222,124.0,8.345578194,37.29276276,32.99784088,Khu_2,0.4,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2A5,4605,275,834,21,35
Farm_Mien_Nam,2A1,4/22/2024,4.0,33.95915222,124.0,8.194405556,33.69704437,32.99784088,Khu_2,0.3,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A1,4605,275,834,22,36
Farm_Mien_Nam,2A1,4/22/2024,4.0,33.95915222,124.0,8.236300468,29.64808655,32.99784088,Khu_2,0.3,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2A1,4605,275,834,22,36
Farm_Mien_Nam,2A1,4/22/2024,4.0,33.95915222,124.0,8.194405556,33.69704437,32.99784088,Khu_2,0.3,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2A1,4605,275,834,22,36
Farm_Mien_Nam,2A1,4/22/2024,4.0,33.95915222,124.0,8.236300468,29.64808655,32.99784088,Khu_2,0.3,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2A1,4605,275,834,22,36
Farm_Mien_Nam,2A3,4/23/2024,5.0,33.95915222,124.0,8.232265472,31.50134277,32.99784088,Khu_2,0.3,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2A3,4605,275,834,356,370
Farm_Mien_Nam,2A1,4/23/2024,5.0,33.95915222,124.0,8.200752258,31.40061951,32.99784088,Khu_2,0.3,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A1,4605,275,834,23,37
Farm_Mien_Nam,2A2,6/3/2024,46.0,31.49379349,124.0,8.181607246,31.80171013,30.8642025,Khu_2,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A2,4605,275,834,29,43
Farm_Mien_Nam,2A1,6/3/2024,46.0,31.21753502,124.0,7.901982307,31.56123352,30.62442017,Khu_2,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2A1,4605,275,834,64,78
Farm_Mien_Nam,2A1,6/3/2024,46.0,31.21753502,124.0,7.901982307,31.56123352,30.62442017,Khu_2,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2A1,4605,275,834,64,78
Farm_Mien_Nam,2A1,6/3/2024,46.0,31.21753502,124.0,7.901982307,31.56123352,30.62442017,Khu_2,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2A1,4605,275,834,64,78
Farm_Mien_Nam,2A1,6/3/2024,46.0,31.21753502,124.0,7.901982307,31.56123352,30.62442017,Khu_2,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A1,4605,275,834,64,78
Farm_Mien_Nam,2A2,6/3/2024,46.0,31.49379349,124.0,8.181607246,31.80171013,30.8642025,Khu_2,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2A2,4605,275,834,29,43
Farm_Mien_Nam,2A2,6/3/2024,46.0,31.49379349,124.0,8.181607246,31.80171013,30.8642025,Khu_2,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A2,4605,275,834,29,43
Farm_Mien_Nam,2B7,6/3/2024,46.0,31.68203163,124.0,8.262655258,31.97627831,31.02734184,Khu_2,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2B7,4605,275,834,31,45
Farm_Mien_Nam,2A3,6/5/2024,48.0,32.53762054,124.0,8.061928749,32.45872498,31.76885986,Khu_2,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2A3,4605,275,834,399,413
Farm_Mien_Nam,2A1,6/7/2024,50.0,34.98842621,124.0,7.873073101,31.50513649,33.89121246,Khu_2,0.8,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A1,4605,275,834,68,82
Farm_Mien_Nam,2B7,6/7/2024,50.0,34.65766144,124.0,7.70691061,31.78445816,33.60476685,Khu_2,0.5,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2B7,4605,275,834,35,49
Farm_Mien_Nam,2B7,6/7/2024,50.0,34.65766144,124.0,7.70691061,31.78445816,33.60476685,Khu_2,0.5,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2B7,4605,275,834,35,49
Farm_Mien_Nam,2A2,6/12/2024,55.0,35.537117,124.0,7.967146873,30.9675045,34.36672592,Khu_2,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A2,4605,275,834,38,52
Farm_Mien_Nam,2A2,6/12/2024,55.0,35.537117,124.0,7.967146873,30.9675045,34.36672592,Khu_2,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2A2,4605,275,834,38,52
Farm_Mien_Nam,2A1,6/15/2024,58.0,35.95701218,124.0,7.921077728,31.50802422,34.72080994,Khu_2,0.6,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A1,4605,275,834,76,90
Farm_Mien_Nam,2A1,6/15/2024,58.0,35.95701218,124.0,7.921077728,31.50802422,34.72080994,Khu_2,0.6,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A1,4605,275,834,76,90
Farm_Mien_Nam,2A1,6/15/2024,58.0,35.95701218,124.0,7.921077728,31.50802422,34.72080994,Khu_2,0.6,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2A1,4605,275,834,76,90
Farm_Mien_Nam,2A1,6/15/2024,58.0,35.95701218,124.0,7.921077728,31.50802422,34.72080994,Khu_2,0.6,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2A1,4605,275,834,76,90
Farm_Mien_Nam,2A1,6/17/2024,60.0,35.52954483,124.0,7.734579563,31.14443207,34.35850143,Khu_2,1.9,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2A1,4605,275,834,78,92
Farm_Mien_Nam,2A4,6/18/2024,61.0,35.59667969,124.0,7.629345417,30.04235649,34.42786026,Khu_2,1.5,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A4,4605,275,834,49,63
Farm_Mien_Nam,2A4,6/18/2024,61.0,34.86334229,124.0,7.79448843,29.83030319,33.80083847,Khu_2,1.5,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2A4,4605,275,834,49,63
Farm_Mien_Nam,2A3,6/22/2024,65.0,36.01322174,124.0,7.513450623,29.3378334,34.79360199,Khu_2,3.9,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2A3,4605,275,834,416,430
Farm_Mien_Nam,2A4,6/23/2024,66.0,35.32639313,124.0,7.679891586,29.02390671,34.20919418,Khu_2,2.5,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2A4,4605,275,834,54,68
Farm_Mien_Nam,2A3,6/23/2024,66.0,35.4355011,124.0,7.619839191,28.98593903,34.30340958,Khu_2,3.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A3,4605,275,834,417,431
Farm_Mien_Nam,2B7,6/25/2024,68.0,34.73095322,124.0,7.775960445,29.50775528,33.69087219,Khu_2,0.7,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2B7,4605,275,834,53,67
Farm_Mien_Nam,2A3,6/27/2024,70.0,35.2400589,124.0,7.73617506,30.74115181,34.11435699,Khu_2,3.0,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A3,4605,275,834,421,435
Farm_Mien_Nam,2A1,6/27/2024,70.0,34.99217606,124.0,7.748789787,30.77061462,33.90127563,Khu_2,2.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A1,4605,275,834,88,102
Farm_Mien_Nam,2A1,6/27/2024,70.0,34.99217606,124.0,7.748789787,30.77061462,33.90127563,Khu_2,2.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2A1,4605,275,834,88,102
Farm_Mien_Nam,2A1,6/27/2024,70.0,34.99217606,124.0,7.748789787,30.77061462,33.90127563,Khu_2,8.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A1,4605,275,834,88,102
Farm_Mien_Nam,2A1,6/27/2024,70.0,34.99217606,124.0,7.748789787,30.77061462,33.90127563,Khu_2,8.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2A1,4605,275,834,88,102
Farm_Mien_Nam,2A1,6/27/2024,70.0,34.99217606,124.0,7.748789787,30.77061462,33.90127563,Khu_2,2.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2A1,4605,275,834,88,102
Farm_Mien_Nam,2A1,6/27/2024,70.0,34.99217606,124.0,7.748789787,30.77061462,33.90127563,Khu_2,2.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2A1,4605,275,834,88,102
Farm_Mien_Nam,2A1,6/27/2024,70.0,34.99217606,124.0,7.748789787,30.77061462,33.90127563,Khu_2,8.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2A1,4605,275,834,88,102
Farm_Mien_Nam,2A1,6/27/2024,70.0,34.99217606,124.0,7.748789787,30.77061462,33.90127563,Khu_2,8.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2A1,4605,275,834,88,102
Farm_Mien_Nam,2A3,6/28/2024,71.0,34.78773499,124.0,7.619561195,31.24919319,33.72108841,Khu_2,2.6,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2A3,4605,275,834,422,436
Farm_Mien_Nam,2A3,6/28/2024,71.0,34.78773499,124.0,7.619561195,31.24919319,33.72108841,Khu_2,2.9,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2A3,4605,275,834,422,436
Farm_Mien_Nam,2A3,7/1/2024,74.0,0.241728112,124.0,7.584847927,31.30124474,0.323348314,Khu_2,1.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2A3,4605,275,834,425,439
Farm_Mien_Nam,2A1,7/4/2024,77.0,0.059148174,124.0,8.0,29.06768227,0.081735425,Khu_2,6.6,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A1,4605,275,834,95,109
Farm_Mien_Nam,2A1,7/4/2024,77.0,31.43407631,124.0,7.532767296,29.55331612,30.8303566,Khu_2,6.6,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A1,4605,275,834,95,109
Farm_Mien_Nam,2A1,6/27/2024,70.0,34.99217606,124.0,7.748789787,30.77061462,33.90127563,Khu_2,2.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2A1,4605,275,834,88,102
Farm_Mien_Nam,2A1,6/27/2024,70.0,34.99217606,124.0,7.748789787,30.77061462,33.90127563,Khu_2,2.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2A1,4605,275,834,88,102
Farm_Mien_Nam,2A1,6/27/2024,70.0,34.99217606,124.0,7.748789787,30.77061462,33.90127563,Khu_2,8.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A1,4605,275,834,88,102
Farm_Mien_Nam,2A1,6/27/2024,70.0,34.99217606,124.0,7.748789787,30.77061462,33.90127563,Khu_2,8.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A1,4605,275,834,88,102
Farm_Mien_Nam,2A1,6/27/2024,70.0,34.99217606,124.0,7.748789787,30.77061462,33.90127563,Khu_2,2.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2A1,4605,275,834,88,102
Farm_Mien_Nam,2A1,6/27/2024,70.0,34.99217606,124.0,7.748789787,30.77061462,33.90127563,Khu_2,2.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A1,4605,275,834,88,102
Farm_Mien_Nam,2A1,6/27/2024,70.0,34.99217606,124.0,7.748789787,30.77061462,33.90127563,Khu_2,8.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2A1,4605,275,834,88,102
Farm_Mien_Nam,2A1,6/27/2024,70.0,34.99217606,124.0,7.748789787,30.77061462,33.90127563,Khu_2,8.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2A1,4605,275,834,88,102
Farm_Mien_Nam,2A2,5/23/2024,35.0,35.53045273,124.0,7.943986416,32.63148499,34.34705734,Khu_2,0.5,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A2,4605,275,834,18,32
Farm_Mien_Nam,2A2,5/23/2024,35.0,35.25588989,124.0,7.946568489,32.77053452,34.11103821,Khu_2,0.5,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A2,4605,275,834,18,32
Farm_Mien_Nam,2A2,5/23/2024,35.0,35.50873566,124.0,7.930083275,32.61908722,34.32855988,Khu_2,0.5,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2A2,4605,275,834,18,32
Farm_Mien_Nam,2A2,5/23/2024,35.0,35.53045273,124.0,7.943986416,32.63148499,34.34705734,Khu_2,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A2,4605,275,834,18,32
Farm_Mien_Nam,2A2,5/23/2024,35.0,35.25588989,124.0,7.946568489,32.77053452,34.11103821,Khu_2,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2A2,4605,275,834,18,32
Farm_Mien_Nam,2A2,5/23/2024,35.0,35.50873566,124.0,7.930083275,32.61908722,34.32855988,Khu_2,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2A2,4605,275,834,18,32
Farm_Mien_Nam,2A2,5/23/2024,35.0,35.53045273,124.0,7.943986416,32.63148499,34.34705734,Khu_2,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A2,4605,275,834,18,32
Farm_Mien_Nam,2A2,5/23/2024,35.0,35.25588989,124.0,7.946568489,32.77053452,34.11103821,Khu_2,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2A2,4605,275,834,18,32
Farm_Mien_Nam,2A4,5/30/2024,42.0,29.45050812,124.0,8.124726295,30.67719078,29.07858467,Khu_2,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2A4,4605,275,834,30,44
Farm_Mien_Nam,2A1,4/23/2024,5.0,33.95915222,124.0,8.200752258,31.40061951,32.99784088,Khu_2,0.4,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A1,4605,275,834,23,37
Farm_Mien_Nam,2A5,4/23/2024,5.0,33.95915222,124.0,8.302799225,31.32004547,32.99784088,Khu_2,0.3,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2A5,4605,275,834,23,37
Farm_Mien_Nam,2A3,4/23/2024,5.0,33.95915222,124.0,8.232265472,31.50134277,32.99784088,Khu_2,0.2,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2A3,4605,275,834,356,370
Farm_Mien_Nam,2A3,4/26/2024,8.0,33.95915222,124.0,8.162841797,31.48120117,32.99784088,Khu_2,0.4,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A3,4605,275,834,359,373
Farm_Mien_Nam,2A5,4/26/2024,8.0,33.95915222,124.0,8.118858337,30.52435303,32.99784088,Khu_2,0.4,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A5,4605,275,834,26,40
Farm_Mien_Nam,2A5,4/27/2024,9.0,33.95915222,124.0,8.144471169,32.31717682,32.99784088,Khu_2,0.5,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2A5,4605,275,834,27,41
Farm_Mien_Nam,2A5,4/27/2024,9.0,33.95915222,124.0,8.124521255,33.04236603,32.99784088,Khu_2,0.5,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2A5,4605,275,834,27,41
