farm,pond,Date,day_age,Độ mặn,Độ kiềm,PH,Nhiệt độ,TDS,module,TAN,type3
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.1,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.1,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.1,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.1,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.1,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.1,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.1,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.1,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.1,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.1,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.1,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.1,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.1,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.1,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.1,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.1,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.1,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.1,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.1,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.1,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.1,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.1,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.1,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.1,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.1,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.1,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.1,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.1,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.1,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.1,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.1,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.1,Culture Pond
Farm_Mien_Nam,2A1,5/30/2024,42,29.72670364,,7.64789772,30.5050106,29.32335663,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A2,5/31/2024,43,30.04229736,,8.357831955,30.60174179,29.60050583,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2B8,6/1/2024,44,30.39936829,,8.251269341,30.54050636,29.91483116,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A1,6/3/2024,46,31.21753502,,7.901982307,31.56123352,30.62442017,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,6/3/2024,46,31.21753502,,7.901982307,31.56123352,30.62442017,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,6/3/2024,46,31.21753502,,7.901982307,31.56123352,30.62442017,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,6/3/2024,46,31.21753502,,7.901982307,31.56123352,30.62442017,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A2,6/3/2024,46,31.49379349,,8.181607246,31.80171013,30.8642025,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A2,6/3/2024,46,31.49379349,,8.181607246,31.80171013,30.8642025,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A1,6/3/2024,46,31.21753502,,7.901982307,31.56123352,30.62442017,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,6/3/2024,46,31.21753502,,7.901982307,31.56123352,30.62442017,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,6/3/2024,46,31.21753502,,7.901982307,31.56123352,30.62442017,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,6/3/2024,46,31.21753502,,7.901982307,31.56123352,30.62442017,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A2,6/3/2024,46,31.49379349,,8.181607246,31.80171013,30.8642025,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A2,6/3/2024,46,31.49379349,,8.181607246,31.80171013,30.8642025,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A1,6/3/2024,46,31.21753502,,7.901982307,31.56123352,30.62442017,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,6/3/2024,46,31.21753502,,7.901982307,31.56123352,30.62442017,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,6/3/2024,46,31.21753502,,7.901982307,31.56123352,30.62442017,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,6/3/2024,46,31.21753502,,7.901982307,31.56123352,30.62442017,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A2,6/3/2024,46,31.49379349,,8.181607246,31.80171013,30.8642025,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A5,4/24/2024,6,,,8.207798958,30.02075195,,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A5,4/24/2024,6,,,8.207798958,30.02075195,,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A5,4/24/2024,6,,,8.207798958,30.02075195,,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A5,4/24/2024,6,,,8.207798958,30.02075195,,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A5,4/24/2024,6,,,8.207798958,30.02075195,,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A5,4/24/2024,6,,,8.207798958,30.02075195,,Khu_2,0.4,Culture Pond
,,,,,,,,,Khu_2,0.3,Culture Pond
,,,,,,,,,Khu_2,0.2,Culture Pond
,,,,,,,,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,4/29/2024,11,,,8.401071548,31.04810333,,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A3,4/29/2024,11,,,8.401071548,31.04810333,,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A3,4/29/2024,11,,,8.401071548,31.04810333,,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A3,4/29/2024,11,,,8.401071548,31.04810333,,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A3,4/29/2024,11,,,8.401071548,31.04810333,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,4/29/2024,11,,,8.401071548,31.04810333,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A5,4/29/2024,11,,,8.207609177,29.15455627,,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A5,4/29/2024,11,,,8.195833206,30.21212006,,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A3,4/29/2024,11,,,8.401071548,31.04810333,,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A3,4/29/2024,11,,,8.401071548,31.04810333,,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A3,4/29/2024,11,,,8.401071548,31.04810333,,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A3,4/29/2024,11,,,8.401071548,31.04810333,,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A3,4/29/2024,11,,,8.401071548,31.04810333,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,4/29/2024,11,,,8.401071548,31.04810333,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,4/29/2024,11,,,8.401071548,31.04810333,,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A3,4/29/2024,11,,,8.401071548,31.04810333,,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A3,4/29/2024,11,,,8.401071548,31.04810333,,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A3,4/29/2024,11,,,8.401071548,31.04810333,,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A3,4/29/2024,11,,,8.401071548,31.04810333,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,4/29/2024,11,,,8.401071548,31.04810333,,Khu_2,0.3,Culture Pond
,,,,,,,,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A5,4/21/2024,3,,,8.319534302,29.60780334,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A5,4/21/2024,3,,,8.3950243,30.86680603,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A5,4/21/2024,3,,,8.379033089,32.62940979,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A5,4/21/2024,3,,,8.351734161,36.92009735,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A5,4/21/2024,3,,,8.345578194,37.29276276,,Khu_2,0.3,Culture Pond
,,,,,,,,,Khu_2,0.5,Culture Pond
,,,,,,,,,Khu_2,0.5,Culture Pond
,,,,,,,,,Khu_2,0.5,Culture Pond
,,,,,,,,,Khu_2,0.5,Culture Pond
,,,,,,,,,Khu_2,0.5,Culture Pond
,,,,,,,,,Khu_2,0.5,Culture Pond
Farm_Mien_Nam,2A1,4/26/2024,8,,,8.149896622,32.06537628,,Khu_2,0.5,Culture Pond
Farm_Mien_Nam,2A1,4/27/2024,9,,,8.177189827,31.90422058,,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A3,4/28/2024,10,,,8.26184845,32.06537628,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,4/30/2024,12,,,8.392076492,32.37760925,,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A3,4/30/2024,12,,,8.392076492,32.37760925,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,4/30/2024,12,,,8.392076492,32.37760925,,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A3,4/30/2024,12,,,8.392076492,32.37760925,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,4/30/2024,12,,,8.392076492,32.37760925,,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A3,5/1/2024,13,,,8.352719307,32.15602112,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,5/1/2024,13,,,8.352719307,32.15602112,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/1/2024,13,,,8.350096703,32.56897736,,Khu_2,0.4,Culture Pond
,,,,,,,,,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A3,4/21/2024,3,,,8.30954361,29.19484711,,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A3,4/21/2024,3,,,8.276123047,32.86106873,,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A3,4/21/2024,3,,,8.2752285,33.26394653,,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A3,4/21/2024,3,,,8.26872921,33.68697357,,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A3,4/21/2024,3,,,8.205565453,35.24813843,,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A3,4/21/2024,3,,,8.30954361,29.19484711,,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A3,4/21/2024,3,,,8.276123047,32.86106873,,Khu_2,0.2,Culture Pond
,,,,,,,,,Khu_2,0.3,Culture Pond
,,,,,,,,,Khu_2,0.3,Culture Pond
,,,,,,,,,Khu_2,0.4,Culture Pond
,,,,,,,,,Khu_2,0.4,Culture Pond
,,,,,,,,,Khu_2,0.3,Culture Pond
,,,,,,,,,Khu_2,0.3,Culture Pond
,,,,,,,,,Khu_2,0.4,Culture Pond
,,,,,,,,,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A1,4/26/2024,8,,,8.149896622,32.06537628,,Khu_2,,Culture Pond
Farm_Mien_Nam,2A1,4/27/2024,9,,,8.177189827,31.90422058,,Khu_2,0.5,Culture Pond
Farm_Mien_Nam,2A1,4/29/2024,11,,,8.249895096,31.29990387,,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A1,4/29/2024,11,,,8.249895096,31.29990387,,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A3,5/2/2024,14,,,8.2,31.4,,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A1,5/3/2024,15,,,8.23,34,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/3/2024,15,,,8.23,34,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/3/2024,15,,,8.23,34,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/3/2024,15,,,8.23,34,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/3/2024,15,,,8.23,34,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/3/2024,15,,,8.23,34,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/3/2024,15,,,8.23,34,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/3/2024,15,,,8.23,34,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/3/2024,15,,,8.23,34,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/3/2024,15,,,8.23,34,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/3/2024,15,,,8.23,34,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/3/2024,15,,,8.23,34,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/3/2024,15,,,8.23,34,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/3/2024,15,,,8.23,34,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/3/2024,15,,,8.23,34,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,5/3/2024,15,,,8.23,34,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,5/3/2024,15,,,8.24,34,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,5/3/2024,15,,,8.24,34,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,5/3/2024,15,,,8.24,34,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,5/3/2024,15,,,8.24,34,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,5/3/2024,15,,,8.24,34,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,5/3/2024,15,,,8.24,34,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,5/3/2024,15,,,8.24,34,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,5/3/2024,15,,,8.24,34,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A5,5/6/2024,18,,,8.314523697,33.07257843,,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A5,5/6/2024,18,,,8.314523697,33.07257843,,Khu_2,0.3,Culture Pond
,,,,,,,,,Khu_2,0.3,Culture Pond
,,,,,,,,,Khu_2,0.3,Culture Pond
,,,,,,,,,Khu_2,0.4,Culture Pond
,,,,,,,,,Khu_2,0.3,Culture Pond
,,,,,,,,,Khu_2,0.2,Culture Pond
,,,,,,,,,Khu_2,0.3,Culture Pond
,,,,,,,,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2B7,5/20/2024,32,38.21407318,,8.028244972,31.37589645,36.6410675,Khu_2,0.2,Culture Pond
,,,,,,,,,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A2,5/21/2024,33,35.15316772,,8.138237,31.23142433,34.03504181,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A3,5/27/2024,39,32.12033463,,7.999408722,32.23543549,31.40753746,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A3,5/27/2024,39,32.12033463,,7.999408722,32.23543549,31.40753746,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2B8,5/28/2024,40,29.81110382,,8.318862915,31.31761551,29.39218712,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2B7,5/29/2024,41,29.84646797,,8.443325043,31.53116798,29.42204475,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,5/29/2024,41,30.14163208,,7.923955917,31.12039948,29.68420982,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,4/21/2024,3,,,8.2752285,33.26394653,,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A3,4/21/2024,3,,,8.26872921,33.68697357,,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A3,4/21/2024,3,,,8.205565453,35.24813843,,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A5,4/21/2024,3,,,8.319534302,29.60780334,,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A5,4/21/2024,3,,,8.3950243,30.86680603,,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A5,4/21/2024,3,,,8.379033089,32.62940979,,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A5,4/21/2024,3,,,8.351734161,36.92009735,,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A5,4/21/2024,3,,,8.345578194,37.29276276,,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A1,4/22/2024,4,,,8.194405556,33.69704437,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,4/22/2024,4,,,8.236300468,29.64808655,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,4/22/2024,4,,,8.194405556,33.69704437,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,4/22/2024,4,,,8.236300468,29.64808655,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A3,4/23/2024,5,,,8.232265472,31.50134277,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,4/23/2024,5,,,8.200752258,31.40061951,,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A2,6/3/2024,46,31.49379349,,8.181607246,31.80171013,30.8642025,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A1,6/3/2024,46,31.21753502,,7.901982307,31.56123352,30.62442017,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,6/3/2024,46,31.21753502,,7.901982307,31.56123352,30.62442017,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,6/3/2024,46,31.21753502,,7.901982307,31.56123352,30.62442017,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A1,6/3/2024,46,31.21753502,,7.901982307,31.56123352,30.62442017,Khu_2,0.3,Culture Pond
Farm_Mien_Nam,2A2,6/3/2024,46,31.49379349,,8.181607246,31.80171013,30.8642025,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A2,6/3/2024,46,31.49379349,,8.181607246,31.80171013,30.8642025,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2B7,6/3/2024,46,31.68203163,,8.262655258,31.97627831,31.02734184,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A3,6/5/2024,48,32.53762054,,8.061928749,32.45872498,31.76885986,Khu_2,0.3,Culture Pond
,,,,,,,,,Khu_2,0.2,Culture Pond
Farm_Mien_Nam,2A1,6/7/2024,50,34.98842621,,7.873073101,31.50513649,33.89121246,Khu_2,0.8,Culture Pond
Farm_Mien_Nam,2B7,6/7/2024,50,34.65766144,,7.70691061,31.78445816,33.60476685,Khu_2,0.5,Culture Pond
Farm_Mien_Nam,2B7,6/7/2024,50,34.65766144,,7.70691061,31.78445816,33.60476685,Khu_2,0.5,Culture Pond
,,,,,,,,,Khu_2,0.6,Culture Pond
,,,,,,,,,Khu_2,0.5,Culture Pond
Farm_Mien_Nam,2A2,6/12/2024,55,35.537117,,7.967146873,30.9675045,34.36672592,Khu_2,0.4,Culture Pond
Farm_Mien_Nam,2A2,6/12/2024,55,35.537117,,7.967146873,30.9675045,34.36672592,Khu_2,0.3,Culture Pond
,,,,,,,,,Khu_2,,Culture Pond
,,,,,,,,,Khu_2,,Culture Pond
Farm_Mien_Nam,2A1,6/15/2024,58,35.95701218,,7.921077728,31.50802422,34.72080994,Khu_2,0.6,Culture Pond
Farm_Mien_Nam,2A1,6/15/2024,58,35.95701218,,7.921077728,31.50802422,34.72080994,Khu_2,0.6,Culture Pond
Farm_Mien_Nam,2A1,6/15/2024,58,35.95701218,,7.921077728,31.50802422,34.72080994,Khu_2,0.6,Culture Pond
Farm_Mien_Nam,2A1,6/15/2024,58,35.95701218,,7.921077728,31.50802422,34.72080994,Khu_2,0.6,Culture Pond
Farm_Mien_Nam,2A1,6/17/2024,60,35.52954483,,7.734579563,31.14443207,34.35850143,Khu_2,1.9,Culture Pond
Farm_Mien_Nam,2A4,6/18/2024,61,35.59667969,,7.629345417,30.04235649,34.42786026,Khu_2,1.5,Culture Pond
Farm_Mien_Nam,2A4,6/18/2024,61,34.86334229,,7.79448843,29.83030319,33.80083847,Khu_2,1.5,Culture Pond
Farm_Mien_Nam,2A3,6/22/2024,65,36.01322174,,7.513450623,29.3378334,34.79360199,Khu_2,3.9,Culture Pond
Farm_Mien_Nam,2A4,6/23/2024,66,35.32639313,,7.679891586,29.02390671,34.20919418,Khu_2,2.5,Culture Pond
Farm_Mien_Nam,2A3,6/23/2024,66,35.4355011,,7.619839191,28.98593903,34.30340958,Khu_2,3.1,Culture Pond
Farm_Mien_Nam,2B7,6/25/2024,68,34.73095322,,7.775960445,29.50775528,33.69087219,Khu_2,0.7,Culture Pond
Farm_Mien_Nam,2A3,6/27/2024,70,35.2400589,,7.73617506,30.74115181,34.11435699,Khu_2,3,Culture Pond
Farm_Mien_Nam,2A1,6/27/2024,70,34.99217606,,7.748789787,30.77061462,33.90127563,Khu_2,2.3,Culture Pond
Farm_Mien_Nam,2A1,6/27/2024,70,34.99217606,,7.748789787,30.77061462,33.90127563,Khu_2,2.3,Culture Pond
Farm_Mien_Nam,2A1,6/27/2024,70,34.99217606,,7.748789787,30.77061462,33.90127563,Khu_2,8.4,Culture Pond
Farm_Mien_Nam,2A1,6/27/2024,70,34.99217606,,7.748789787,30.77061462,33.90127563,Khu_2,8.4,Culture Pond
Farm_Mien_Nam,2A1,6/27/2024,70,34.99217606,,7.748789787,30.77061462,33.90127563,Khu_2,2.3,Culture Pond
Farm_Mien_Nam,2A1,6/27/2024,70,34.99217606,,7.748789787,30.77061462,33.90127563,Khu_2,2.3,Culture Pond
Farm_Mien_Nam,2A1,6/27/2024,70,34.99217606,,7.748789787,30.77061462,33.90127563,Khu_2,8.4,Culture Pond
Farm_Mien_Nam,2A1,6/27/2024,70,34.99217606,,7.748789787,30.77061462,33.90127563,Khu_2,8.4,Culture Pond
Farm_Mien_Nam,2A3,6/28/2024,71,34.78773499,,7.619561195,31.24919319,33.72108841,Khu_2,2.6,Culture Pond
Farm_Mien_Nam,2A3,6/28/2024,71,34.78773499,,7.619561195,31.24919319,33.72108841,Khu_2,2.9,Culture Pond
Farm_Mien_Nam,2A3,7/1/2024,74,0.241728112,,7.584847927,31.30124474,0.323348314,Khu_2,1.3,Culture Pond
Farm_Mien_Nam,2A1,7/4/2024,77,0.059148174,,,29.06768227,0.081735425,Khu_2,6.6,Culture Pond
Farm_Mien_Nam,2A1,7/4/2024,77,31.43407631,,7.532767296,29.55331612,30.8303566,Khu_2,6.6,Culture Pond
,,,,,,,,,Khu_2,6.8,Culture Pond
,,,,,,,,,Khu_2,5.5,Culture Pond
,,,,,,,,,Khu_2,6.8,Culture Pond
,,,,,,,,,Khu_2,9.5,Culture Pond
,,,,,,,,,Khu_2,9,Culture Pond
,,,,,,,,,Khu_2,6,Culture Pond
Farm_Mien_Nam,2A1,6/27/2024,70,34.99217606,,7.748789787,30.77061462,33.90127563,Khu_2,2.3,Culture Pond
Farm_Mien_Nam,2A1,6/27/2024,70,34.99217606,,7.748789787,30.77061462,33.90127563,Khu_2,2.3,Culture Pond
Farm_Mien_Nam,2A1,6/27/2024,70,34.99217606,,7.748789787,30.77061462,33.90127563,Khu_2,8.4,Culture Pond
